2.404435127973556519e-01 2.537253499031066895e-01 1.304954942315816879e-02 -2.472415417432785034e-01 1.138220876455307007e-01 1.333758234977722168e-01
-1.000969782471656799e-01 2.397703472524881363e-03 1.025260090827941895e-01 4.879757016897201538e-02 -1.012773215770721436e-01 5.247719585895538330e-02
-2.738531231880187988e-01 -2.001086771488189697e-01 7.392840087413787842e-02 2.370202541351318359e-01 -1.739272922277450562e-01 -6.305707991123199463e-02
-2.854509055614471436e-01 -3.270820081233978271e-01 -4.147122800350189209e-02 3.063519001007080078e-01 -1.220922544598579407e-01 -1.842411905527114868e-01
-2.183427512645721436e-01 -3.538812696933746338e-01 -1.354922652244567871e-01 2.861903309822082520e-01 -4.159025847911834717e-02 -2.446627765893936157e-01
-1.434562355279922485e-01 -2.920615971088409424e-01 -1.486278325319290161e-01 2.177936583757400513e-01 2.401671605184674263e-03 -2.203401923179626465e-01
-9.067998826503753662e-02 -1.964296549558639526e-01 -1.057502105832099915e-01 1.435485631227493286e-01 7.417885586619377136e-03 -1.511099487543106079e-01
-6.452368944883346558e-02 -1.222734823822975159e-01 -5.770453810691833496e-02 9.339505434036254883e-02 -3.391760867089033127e-03 -9.004197269678115845e-02
-5.760904774069786072e-02 -8.815374225378036499e-02 -3.050157800316810608e-02 7.292686402797698975e-02 -1.342060789465904236e-02 -5.940562859177589417e-02
-5.717597529292106628e-02 -7.914301753044128418e-02 -2.196190692484378815e-02 6.825500726699829102e-02 -1.745664328336715698e-02 -5.061306804418563843e-02
-5.424962192773818970e-02 -7.562644779682159424e-02 -2.139839157462120056e-02 6.504080444574356079e-02 -1.634277962148189545e-02 -4.851381853222846985e-02
-4.830659925937652588e-02 -7.093348354101181030e-02 -2.265060693025588989e-02 5.968800932168960571e-02 -1.282116584479808807e-02 -4.674252122640609741e-02
-4.212632775306701660e-02 -6.535394489765167236e-02 -2.323814295232295990e-02 5.375055223703384399e-02 -9.465073235332965851e-03 -4.424298554658889771e-02
-3.633505478501319885e-02 -5.798020586371421814e-02 -2.163117192685604095e-02 4.710749909281730652e-02 -7.351861800998449326e-03 -3.978000581264495850e-02
-3.077385947108268738e-02 -4.951691627502441406e-02 -1.869309879839420319e-02 4.005224630236625671e-02 -6.012975238263607025e-03 -3.408249095082283020e-02
-2.619750611484050751e-02 -4.373319447040557861e-02 -1.745350658893585205e-02 3.486282750964164734e-02 -4.359218757599592209e-03 -3.053197078406810760e-02
-2.212494798004627228e-02 -4.130646213889122009e-02 -1.911650225520133972e-02 3.163402527570724487e-02 -1.545799081213772297e-03 -3.012353368103504181e-02
-1.730263046920299530e-02 -3.871983289718627930e-02 -2.145597152411937714e-02 2.795132994651794434e-02 2.006596419960260391e-03 -3.003079630434513092e-02
-1.273312140256166458e-02 -3.480511158704757690e-02 -2.223779074847698212e-02 2.371125668287277222e-02 4.714508540928363800e-03 -2.851821109652519226e-02
-1.038767863065004349e-02 -3.164928406476974487e-02 -2.144316397607326508e-02 2.095719985663890839e-02 5.537155549973249435e-03 -2.656505070626735687e-02
-9.215110912919044495e-03 -2.862694486975669861e-02 -1.945510692894458771e-02 1.886830665171146393e-02 5.147750489413738251e-03 -2.404578961431980133e-02
-5.879470612853765488e-03 -2.250244095921516418e-02 -1.647888123989105225e-02 1.415719185024499893e-02 5.327686201781034470e-03 -1.948493346571922302e-02
3.306404687464237213e-04 -1.443362794816493988e-02 -1.453690882772207260e-02 7.033139467239379883e-03 7.467436138540506363e-03 -1.450503803789615631e-02
6.421089638024568558e-03 -1.002947613596916199e-02 -1.629636436700820923e-02 1.784459338523447514e-03 1.139633916318416595e-02 -1.320942025631666183e-02
1.063370611518621445e-02 -1.042367238551378250e-02 -2.102652564644813538e-02 -1.349909289274364710e-04 1.585064083337783813e-02 -1.574534550309181213e-02
1.428575813770294189e-02 -1.046114880591630936e-02 -2.475440315902233124e-02 -1.936813001520931721e-03 1.950592920184135437e-02 -1.756644248962402344e-02
1.795664802193641663e-02 -7.771731819957494736e-03 -2.567934431135654449e-02 -5.091073922812938690e-03 2.178055234253406525e-02 -1.665082387626171112e-02
2.050445228815078735e-02 -6.004045251756906509e-03 -2.639269270002841949e-02 -7.228598464280366898e-03 2.343025617301464081e-02 -1.614432781934738159e-02
2.290397509932518005e-02 -6.604512687772512436e-03 -2.936950884759426117e-02 -8.133041672408580780e-03 2.617729082703590393e-02 -1.798125915229320526e-02
2.804247848689556122e-02 -5.863415542989969254e-03 -3.378731012344360352e-02 -1.108768489211797714e-02 3.100263886153697968e-02 -1.985921896994113922e-02
3.598121553659439087e-02 -2.546340925619006157e-03 -3.844487294554710388e-02 -1.670817099511623383e-02 3.728610649704933167e-02 -2.054137177765369415e-02
4.384585842490196228e-02 -1.420300250174477696e-04 -4.391945153474807739e-02 -2.179995924234390259e-02 4.388453811407089233e-02 -2.205492369830608368e-02
4.982480034232139587e-02 1.298498973483219743e-04 -4.963181167840957642e-02 -2.487048506736755371e-02 4.965688288211822510e-02 -2.474189549684524536e-02
5.457054078578948975e-02 1.717535546049475670e-03 -5.283888429403305054e-02 -2.800963632762432098e-02 5.360304191708564758e-02 -2.554741874337196350e-02
5.907164141535758972e-02 6.411678157746791840e-03 -5.272330343723297119e-02 -3.262504935264587402e-02 5.580736324191093445e-02 -2.317219972610473633e-02
6.290814280509948730e-02 1.162746548652648926e-02 -5.135633051395416260e-02 -3.719711676239967346e-02 5.706579983234405518e-02 -1.989687234163284302e-02
6.605707854032516479e-02 1.660032384097576141e-02 -4.945163801312446594e-02 -4.130998626351356506e-02 5.769562721252441406e-02 -1.642113924026489258e-02
7.034037262201309204e-02 2.475013770163059235e-02 -4.550516977906227112e-02 -4.756329581141471863e-02 5.785392597317695618e-02 -1.030548755079507828e-02
7.656424492597579956e-02 3.700296208262443542e-02 -3.947892785072326660e-02 -5.681830272078514099e-02 5.794850364327430725e-02 -1.121769426390528679e-03
8.290274441242218018e-02 4.973559081554412842e-02 -3.313704207539558411e-02 -6.637454032897949219e-02 5.797120556235313416e-02 8.421252481639385223e-03
8.808331191539764404e-02 6.155683472752571106e-02 -2.651999518275260925e-02 -7.490448653697967529e-02 5.729909986257553101e-02 1.763651333749294281e-02
9.260771423578262329e-02 7.451876252889633179e-02 -1.805764622986316681e-02 -8.364152908325195312e-02 5.536362528800964355e-02 2.834093756973743439e-02
9.463611990213394165e-02 8.643335103988647461e-02 -8.147696033120155334e-03 -9.054144471883773804e-02 5.142649635672569275e-02 3.922116011381149292e-02
8.979625999927520752e-02 9.048309177160263062e-02 7.184908026829361916e-04 -9.005528688430786133e-02 4.455863311886787415e-02 4.563070461153984070e-02
7.714807242155075073e-02 8.469510078430175781e-02 7.542225066572427750e-03 -8.080317825078964233e-02 3.480287641286849976e-02 4.611561447381973267e-02
6.045806407928466797e-02 7.398609817028045654e-02 1.354501862078905106e-02 -6.714012473821640015e-02 2.343433909118175507e-02 4.375517368316650391e-02
4.296093434095382690e-02 6.163230910897254944e-02 1.875845529139041901e-02 -5.226670205593109131e-02 1.205960847437381744e-02 4.019081592559814453e-02
2.452759817242622375e-02 4.574253037571907043e-02 2.133728563785552979e-02 -3.513972833752632141e-02 1.554724527522921562e-03 3.354959562420845032e-02
4.900674801319837570e-03 2.606367878615856171e-02 2.123376354575157166e-02 -1.551984623074531555e-02 -8.184021338820457458e-03 2.367992326617240906e-02
-1.343996636569499969e-02 7.386966608464717865e-03 2.079654671251773834e-02 2.959051867946982384e-03 -1.711840368807315826e-02 1.412669569253921509e-02
-2.802275680005550385e-02 -7.053408306092023849e-03 2.088981308043003082e-02 1.747524924576282501e-02 -2.445928379893302917e-02 6.916346494108438492e-03
-3.888626024127006531e-02 -1.873016171157360077e-02 2.014511637389659882e-02 2.878462150692939758e-02 -2.952448278665542603e-02 6.610509590245783329e-04
-4.637086018919944763e-02 -2.769329771399497986e-02 1.880957186222076416e-02 3.705486282706260681e-02 -3.259580209851264954e-02 -4.493130370974540710e-03
-4.992315545678138733e-02 -3.120147809386253357e-02 1.896794699132442474e-02 4.061894118785858154e-02 -3.445072472095489502e-02 -6.144274026155471802e-03
-5.093035101890563965e-02 -3.093309700489044189e-02 2.025860734283924103e-02 4.099867120385169983e-02 -3.560900688171386719e-02 -5.353521555662155151e-03
-5.280109494924545288e-02 -3.322399035096168518e-02 1.976483501493930817e-02 4.306646808981895447e-02 -3.630454465746879578e-02 -6.758934352546930313e-03
-5.630522593855857849e-02 -3.995550423860549927e-02 1.643068157136440277e-02 4.816146194934844971e-02 -3.637988865375518799e-02 -1.181122381240129471e-02
-5.831396579742431641e-02 -4.599495604634284973e-02 1.231143064796924591e-02 5.216521769762039185e-02 -3.529750928282737732e-02 -1.688883639872074127e-02
-5.679879337549209595e-02 -4.762994125485420227e-02 9.127289988100528717e-03 5.220127478241920471e-02 -3.292078524827957153e-02 -1.925888843834400177e-02
-5.479020625352859497e-02 -4.740612208843231201e-02 7.353288587182760239e-03 5.105644464492797852e-02 -3.102928772568702698e-02 -1.997551694512367249e-02
-5.660150945186614990e-02 -4.764050990343093872e-02 8.944890461862087250e-03 5.207181349396705627e-02 -3.276596218347549438e-02 -1.925904303789138794e-02
-6.114552542567253113e-02 -4.630307480692863464e-02 1.482264418154954910e-02 5.370127409696578979e-02 -3.803141415119171143e-02 -1.564888842403888702e-02
-6.363829970359802246e-02 -4.326377436518669128e-02 2.034938707947731018e-02 5.346777290105819702e-02 -4.209320247173309326e-02 -1.138917077332735062e-02
-6.268684566020965576e-02 -4.270068183541297913e-02 1.998786441981792450e-02 5.274129658937454224e-02 -4.146081581711769104e-02 -1.134016364812850952e-02
-6.076575443148612976e-02 -4.554906114935874939e-02 1.527674868702888489e-02 5.322968214750289917e-02 -3.813606128096580505e-02 -1.518927142024040222e-02
-5.951073020696640015e-02 -4.704505205154418945e-02 1.257862057536840439e-02 5.338507890701293945e-02 -3.613182529807090759e-02 -1.732631772756576538e-02
-5.861874297261238098e-02 -4.463210329413414001e-02 1.411456335335969925e-02 5.176330730319023132e-02 -3.641587868332862854e-02 -1.533339265733957291e-02
-5.796280875802040100e-02 -4.151955246925354004e-02 1.653951965272426605e-02 4.986383765935897827e-02 -3.725775331258773804e-02 -1.251085847616195679e-02
-5.690228193998336792e-02 -3.907502815127372742e-02 1.787249185144901276e-02 4.803860932588577271e-02 -3.735790029168128967e-02 -1.057718601077795029e-02
-5.261931195855140686e-02 -3.234394267201423645e-02 2.028064616024494171e-02 4.244240000844001770e-02 -3.640095517039299011e-02 -5.994936916977167130e-03
-4.264960438013076782e-02 -1.751252077519893646e-02 2.511433139443397522e-02 2.998680435121059418e-02 -3.382551670074462891e-02 3.821028862148523331e-03
-2.829052507877349854e-02 2.027896931394934654e-03 3.028116934001445770e-02 1.302970107644796371e-02 -2.922254987061023712e-02 1.614858023822307587e-02
-1.366573479026556015e-02 2.073347382247447968e-02 3.436652570962905884e-02 -3.606925252825021744e-03 -2.395689673721790314e-02 2.753422409296035767e-02
-2.167587401345372200e-03 3.723456710577011108e-02 3.938345238566398621e-02 -1.755550131201744080e-02 -2.074763551354408264e-02 3.830269724130630493e-02
4.991793539375066757e-03 5.304371565580368042e-02 4.803886637091636658e-02 -2.898012101650238037e-02 -2.155278436839580536e-02 5.053538829088211060e-02
8.513509295880794525e-03 6.947505474090576172e-02 6.093854829668998718e-02 -3.890979662537574768e-02 -2.630588784813880920e-02 6.517555564641952515e-02
1.085379067808389664e-02 8.622313290834426880e-02 7.532610744237899780e-02 -4.845149442553520203e-02 -3.235260024666786194e-02 8.071089535951614380e-02
1.452422793954610825e-02 1.000834852457046509e-01 8.549279719591140747e-02 -5.726647377014160156e-02 -3.554974123835563660e-02 9.271191805601119995e-02
1.954846829175949097e-02 1.071646139025688171e-01 8.752932399511337280e-02 -6.338187307119369507e-02 -3.397850319743156433e-02 9.728331118822097778e-02
2.371118962764739990e-02 1.090765222907066345e-01 8.527769893407821655e-02 -6.644055992364883423e-02 -3.074435889720916748e-02 9.713922441005706787e-02
2.626710943877696991e-02 1.129619255661964417e-01 8.665440976619720459e-02 -6.962195783853530884e-02 -3.018741682171821594e-02 9.979027509689331055e-02
2.992456220090389252e-02 1.213064789772033691e-01 9.142553061246871948e-02 -7.556590437889099121e-02 -3.079626336693763733e-02 1.063500642776489258e-01
3.743334114551544189e-02 1.268536448478698730e-01 8.951654285192489624e-02 -8.206915855407714844e-02 -2.612450532615184784e-02 1.081510186195373535e-01
4.636885225772857666e-02 1.205538362264633179e-01 7.426281273365020752e-02 -8.338975906372070312e-02 -1.402826048433780670e-02 9.734163433313369751e-02
4.865656420588493347e-02 1.014712527394294739e-01 5.284695699810981750e-02 -7.499616593122482300e-02 -2.136482857167720795e-03 7.707697898149490356e-02
3.587524965405464172e-02 7.523859292268753052e-02 3.937967121601104736e-02 -5.549360066652297974e-02 -1.747005269862711430e-03 5.725931748747825623e-02
6.834608968347311020e-03 4.447368532419204712e-02 3.765892609953880310e-02 -2.561160176992416382e-02 -1.538810972124338150e-02 4.107661172747612000e-02
-2.836067043244838715e-02 9.334906004369258881e-03 3.767933323979377747e-02 9.516809135675430298e-03 -3.301188722252845764e-02 2.356136776506900787e-02
-5.492782220244407654e-02 -2.345896326005458832e-02 3.135288879275321960e-02 3.916199132800102234e-02 -4.314696416258811951e-02 4.011417273432016373e-03
-6.568133085966110229e-02 -4.329950362443923950e-02 2.217545174062252045e-02 5.444936826825141907e-02 -4.391166567802429199e-02 -1.051489822566509247e-02
-6.572122126817703247e-02 -4.957498237490653992e-02 1.595626585185527802e-02 5.762924253940582275e-02 -4.078349843621253967e-02 -1.680099964141845703e-02
-6.533929705619812012e-02 -5.350852385163307190e-02 1.175782084465026855e-02 5.945520475506782532e-02 -3.849276527762413025e-02 -2.091716788709163666e-02
-6.940938532352447510e-02 -6.293843686580657959e-02 6.499614566564559937e-03 6.625813245773315430e-02 -3.793255239725112915e-02 -2.829136140644550323e-02
-7.553310692310333252e-02 -7.392245531082153320e-02 1.631260267458856106e-03 7.482813298702239990e-02 -3.857009112834930420e-02 -3.621068596839904785e-02
-8.063383400440216064e-02 -8.057155460119247437e-02 -1.403353053319733590e-06 8.067987859249114990e-02 -4.028284177184104919e-02 -4.032559320330619812e-02
-8.455619215965270996e-02 -8.387961983680725098e-02 5.549979396164417267e-04 8.426441997289657593e-02 -4.253520816564559937e-02 -4.167903587222099304e-02
-8.767790347337722778e-02 -8.709717541933059692e-02 4.709817003458738327e-04 8.742577582597732544e-02 -4.413026571273803711e-02 -4.332127794623374939e-02
-8.924909681081771851e-02 -9.001155942678451538e-02 -8.163990569300949574e-04 8.968956023454666138e-02 -4.433685541152954102e-02 -4.542259126901626587e-02
-8.957351744174957275e-02 -9.175725281238555908e-02 -2.157408744096755981e-03 9.074889123439788818e-02 -4.380700364708900452e-02 -4.695732519030570984e-02
-9.031564742326736450e-02 -9.366295486688613892e-02 -3.240159014239907265e-03 9.207102656364440918e-02 -4.356919229030609131e-02 -4.842121526598930359e-02
-9.062927961349487305e-02 -9.577077627182006836e-02 -4.992712289094924927e-03 9.326253831386566162e-02 -4.282060265541076660e-02 -5.031734704971313477e-02
-8.727049827575683594e-02 -9.555695950984954834e-02 -8.148713968694210052e-03 9.147096425294876099e-02 -3.958186507225036621e-02 -5.177438259124755859e-02
-8.105117082595825195e-02 -9.335757046937942505e-02 -1.221576426178216934e-02 8.727039396762847900e-02 -3.446402400732040405e-02 -5.270171165466308594e-02
-8.063811808824539185e-02 -9.483998268842697144e-02 -1.416893210262060165e-02 8.778844028711318970e-02 -3.329265862703323364e-02 -5.440437793731689453e-02
-9.622750431299209595e-02 -1.049668714404106140e-01 -8.739111013710498810e-03 1.005943119525909424e-01 -4.380274564027786255e-02 -5.675647407770156860e-02
-1.243726760149002075e-01 -1.181282922625541687e-01 6.278522312641143799e-03 1.212181970477104187e-01 -6.536889076232910156e-02 -5.587441474199295044e-02
-1.325326263904571533e-01 -1.076759919524192810e-01 2.496341429650783539e-02 1.201044619083404541e-01 -7.873792201280593872e-02 -4.135796427726745605e-02
-6.050803139805793762e-02 -2.382031828165054321e-02 3.679187595844268799e-02 4.219923913478851318e-02 -4.854863509535789490e-02 6.475657224655151367e-03
1.403918415307998657e-01 1.714291274547576904e-01 3.097704984247684479e-02 -1.559206843376159668e-01 5.490408092737197876e-02 1.012218669056892395e-01
4.393490254878997803e-01 4.345544576644897461e-01 -5.124051123857498169e-03 -4.370803236961364746e-01 2.225005030632019043e-01 2.147524356842041016e-01
6.972649097442626953e-01 6.272090077400207520e-01 -7.060139626264572144e-02 -6.624820232391357422e-01 3.842231929302215576e-01 2.783269882202148438e-01
7.432815432548522949e-01 6.272031664848327637e-01 -1.166646257042884827e-01 -6.855323314666748047e-01 4.302498698234558105e-01 2.552632689476013184e-01
5.228399038314819336e-01 4.492020010948181152e-01 -7.407647371292114258e-02 -4.862416088581085205e-01 2.986843883991241455e-01 1.875255405902862549e-01
1.625132113695144653e-01 2.079200744628906250e-01 4.520821198821067810e-02 -1.852770596742630005e-01 5.879237130284309387e-02 1.264933198690414429e-01
-1.426223516464233398e-01 -1.371493469923734665e-02 1.288842558860778809e-01 7.825071364641189575e-02 -1.357183903455734253e-01 5.749004334211349487e-02
-2.828075587749481201e-01 -1.960911005735397339e-01 8.671253919601440430e-02 2.395592182874679565e-01 -1.848165541887283325e-01 -5.478302389383316040e-02
-2.766326069831848145e-01 -3.175713121891021729e-01 -4.101600125432014465e-02 2.971453666687011719e-01 -1.178985983133316040e-01 -1.793634593486785889e-01
-2.043717950582504272e-01 -3.440468311309814453e-01 -1.397774666547775269e-01 2.741964161396026611e-01 -3.234136104583740234e-02 -2.419596612453460693e-01
-1.306724101305007935e-01 -2.823509275913238525e-01 -1.516990512609481812e-01 2.065095305442810059e-01 1.055396161973476410e-02 -2.170806974172592163e-01
-8.097320795059204102e-02 -1.876453012228012085e-01 -1.065767928957939148e-01 1.343380510807037354e-01 1.289373729377985001e-02 -1.471955478191375732e-01
-5.500968173146247864e-02 -1.126729249954223633e-01 -5.751512572169303894e-02 8.385635167360305786e-02 1.329640159383416176e-03 -8.518257737159729004e-02
-4.395098239183425903e-02 -7.419522106647491455e-02 -3.011241927742958069e-02 5.903295800089836121e-02 -6.899889558553695679e-03 -5.218989774584770203e-02
-4.021348431706428528e-02 -6.231483817100524902e-02 -2.198661677539348602e-02 5.118047446012496948e-02 -9.155096486210823059e-03 -4.210234060883522034e-02
-3.937544673681259155e-02 -6.157725304365158081e-02 -2.206628397107124329e-02 5.039972439408302307e-02 -8.735845796763896942e-03 -4.172509163618087769e-02
-3.772126883268356323e-02 -6.068485602736473083e-02 -2.282004803419113159e-02 4.916336014866828918e-02 -7.537192665040493011e-03 -4.168388992547988892e-02
-3.288323804736137390e-02 -5.488614365458488464e-02 -2.192346751689910889e-02 4.386150091886520386e-02 -5.543558858335018158e-03 -3.839934617280960083e-02
-2.655925229191780090e-02 -4.671159014105796814e-02 -2.018512040376663208e-02 3.659817576408386230e-02 -3.212783252820372581e-03 -3.346592932939529419e-02
-2.163229696452617645e-02 -4.103492200374603271e-02 -1.950916647911071777e-02 3.129819035530090332e-02 -1.042446587234735489e-03 -3.026567399501800537e-02
-1.757514290511608124e-02 -3.792702779173851013e-02 -2.043748460710048676e-02 2.776147052645683289e-02 1.487833680585026741e-03 -2.915971167385578156e-02
-1.255700271576642990e-02 -3.395415470004081726e-02 -2.140831388533115387e-02 2.331730909645557404e-02 4.484445787966251373e-03 -2.766660787165164948e-02
-8.170111104846000671e-03 -2.930731512606143951e-02 -2.110850065946578979e-02 1.879980042576789856e-02 6.484498735517263412e-03 -2.518949657678604126e-02
-7.383916992694139481e-03 -2.755254693329334259e-02 -2.016571164131164551e-02 1.747263967990875244e-02 6.346823647618293762e-03 -2.380987070500850677e-02
-8.714899420738220215e-03 -2.804713882505893707e-02 -1.938133314251899719e-02 1.833317242562770844e-02 5.251614376902580261e-03 -2.364383079111576080e-02
-7.399639580398797989e-03 -2.567360736429691315e-02 -1.836807839572429657e-02 1.650053076446056366e-02 5.398424807935953140e-03 -2.198045141994953156e-02
-2.226914977654814720e-03 -1.958611607551574707e-02 -1.748723722994327545e-02 1.093778200447559357e-02 7.559000514447689056e-03 -1.856207847595214844e-02
3.257128642871975899e-03 -1.476255711168050766e-02 -1.814436167478561401e-02 5.848533473908901215e-03 1.064825709909200668e-02 -1.652425527572631836e-02
6.571535021066665649e-03 -1.311091147363185883e-02 -1.974256895482540131e-02 3.387563163414597511e-03 1.313486974686384201e-02 -1.649454794824123383e-02
9.543043561279773712e-03 -1.080504339188337326e-02 -2.032142132520675659e-02 7.277605473063886166e-04 1.495240163058042526e-02 -1.559002604335546494e-02
1.444571837782859802e-02 -6.531788501888513565e-03 -2.091880328953266144e-02 -3.911754582077264786e-03 1.771927066147327423e-02 -1.370457187294960022e-02
2.004898712038993835e-02 -4.497840069234371185e-03 -2.455035410821437836e-02 -7.788990158587694168e-03 2.228812314569950104e-02 -1.447952818125486374e-02
2.477865852415561676e-02 -6.034221965819597244e-03 -3.090463951230049133e-02 -9.414779022336006165e-03 2.773958630859851837e-02 -1.842827908694744110e-02
3.005577065050601959e-02 -6.288371048867702484e-03 -3.644509986042976379e-02 -1.190986763685941696e-02 3.310523927211761475e-02 -2.135001868009567261e-02
3.695506602525711060e-02 -2.542424714192748070e-03 -3.952058404684066772e-02 -1.718912087380886078e-02 3.815179318189620972e-02 -2.106369659304618835e-02
4.335537180304527283e-02 9.592833230271935463e-04 -4.233466088771820068e-02 -2.210446633398532867e-02 4.287406057119369507e-02 -2.076423354446887970e-02
4.773734137415885925e-02 6.938886945135891438e-04 -4.695929586887359619e-02 -2.416079863905906677e-02 4.745011404156684875e-02 -2.319546975195407867e-02
5.221444740891456604e-02 4.692343936767429113e-04 -5.170668661594390869e-02 -2.630985714495182037e-02 5.203770473599433899e-02 -2.562143839895725250e-02
5.854288116097450256e-02 4.318413324654102325e-03 -5.424995720386505127e-02 -3.142138198018074036e-02 5.639012902975082397e-02 -2.492865547537803650e-02
6.514163315296173096e-02 9.245147928595542908e-03 -5.594934150576591492e-02 -3.720321506261825562e-02 6.048364564776420593e-02 -2.332578599452972412e-02
